"word_id","word","part_of_speech","definition","synonyms","letters","count","difficulty","example_sentences"
"8760","squelched","adjective","subdued or overcome","quelled, quenched","9","304978","0.642833584886284",""
"8761","squirter","noun","plaything consisting of a toy pistol that squirts water","squirt gun, water gun, water pistol","8","15451","0.619046428544889",""
"8762","stachyose","noun","a tetrasaccharide found in the tubers of the Chinese artichoke","","9","39418","0.642854100778882",""
"8763","staleness","noun","unoriginality as a result of being dull and hackneyed","triteness","9","205033","0.642841306157883",""
"8764","stalinize","verb","transform in accordance with Stalin's policies","stalinise","9","3242","0.642856895563227",""
"8765","stanchly","adverb","in a staunch manner","staunchly","8","60848","0.619042921390286",""
"8766","standardisation","noun","the imposition of standards or regulations","normalisation, normalization, standardization","15","346640","0.78568750913702",""
"8767","standardization","noun","the imposition of standards or regulations","normalisation, normalization, standardisation","15","13458484","0.784674550923177",""
"8768","stanhopea","noun","any of various orchids of the genus Stanhopea having a single large leaf and loose racemes of large fragrant flowers of various colors; Mexico to Brazil","","9","17396","0.642855802093037",""
"8769","starer","noun","a viewer who gazes fixedly (often with hostility)","","6","54459","0.571424367354752",""
"8770","starship","noun","a spacecraft designed to carry a crew into interstellar space (especially in science fiction)","spaceship","8","455615","0.619012423584242",""
"8771","starved","adjective","extremely hungry","esurient, famished, ravenous, sharp-set","7","5079400","0.594845688310427",""
"8772","statehouse","noun","a government building in which a state legislature meets","","10","508855","0.666627358136103",""
"8773","statesmanly","adjective","marked by the qualities of or befitting a statesman","statesmanlike","11","10742","0.690475363768227",""
"8774","staurikosaurus","noun","primitive dinosaur found in Brazil","staurikosaur","14","2946","0.761904537478387",""
"8775","steamroll","verb","bring to a specified state by overwhelming force or pressure","steamroller","9","18834","0.64285569100005",""
"8776","steganography","noun","act of writing in code or cipher","coding, cryptography, secret writing","13","83335","0.73808880320008",""
"8777","stenopelmatus","noun","sand crickets","genus stenopelmatus","13","9977","0.738094470487508",""
"8778","stigmatisation","noun","the act of stigmatizing","branding, stigmatization","14","21149","0.761903131201866",""
"8779","stilboestrol","noun","a potent estrogen used in medicine and in feed for livestock and poultry","des, diethylstilbestrol, diethylstilboestrol, stilbestrol","12","25857","0.714283719865307",""
"8780","stillness","noun","calmness without winds","windlessness","9","4356820","0.642520558996478",""
"8781","stitcher","noun","a garmentmaker who performs the finishing steps","","8","238396","0.61902920488291",""
"8782","stizolobium","noun","genus of tropical herbs and woody vines having trifoliate leaves and showy flowers in axillary clusters","genus mucuna, genus stizolobium","11","17276","0.690474858982709",""
"8783","stizostedion","noun","pike-perches","genus stizostedion","12","95098","0.714278370637564",""
"8784","stoep","noun","small porch or set of steps at the front entrance of a house","stoop","5","50100","0.547615180300673",""
"8785","stoutheartedness","noun","the trait of having a courageous spirit","","16","3114","0.80952357211856",""
"8786","stp","noun","standard temperature and pressure","s.t.p.","3","1754711","0.499864442607075",""
"8787","strangler","noun","someone who kills by strangling","choker, garroter, garrotter, throttler","9","227226","0.642839591633088",""
"8788","stravinskyan","adjective","of or relating to or like or in the manner of Stravinsky","stravinskian","12","3181","0.714285471704366",""
"8789","straying","adjective","unable to find your way","","8","1033512","0.618967778032258",""
"8790","strengthening","noun","becoming stronger","","13","18743131","0.736647236809659",""
"8791","strepsiceros","noun","African antelopes: kudus; bongos; nyalas; bushbucks","genus strepsiceros, genus tragelaphus, tragelaphus","12","13552","0.714284670490621",""
"8792","streptopelia","noun","turtledoves","genus streptopelia","12","37542","0.714282817138221",""
"8793","stretchability","noun","the capacity for being stretched","stretch, stretchiness","14","32097","0.761902285411867",""
"8794","strictness","noun","uncompromising resolution","sternness","10","1414168","0.666557417993477",""
"8795","stridence","noun","having the timbre of a loud high-pitched sound","shrillness, stridency","9","5706","0.642856705206399",""
"8796","strikingness","noun","the quality of standing out strongly and distinctly","boldness","12","3787","0.714285424887711",""
"8797","stroking","noun","a light touch with the hands","stroke","8","2417212","0.618860880003232",""
"8798","stropharia","noun","genus of gill fungi with brown spores that is closely related to Agaricus; here placed in its own family Strophariaceae","genus stropharia, ring-stalked fungus","10","23164","0.66666488029453",""
"8799","stubbled","adjective","having a short growth of beard","bestubbled, stubbly","8","96514","0.619040166006097",""
"8800","stubbornly","adverb","in a stubborn unregenerate manner","cussedly, mulishly, obdurately, obstinately, pig-headedly","10","2338864","0.666485980413187",""
"8801","stutterer","noun","someone who speaks with involuntary pauses and repetitions","stammerer","9","271915","0.642836139175172",""
"8802","styracaceae","noun","a widely distributed family of shrubs and trees of order Ebenales","family styracaceae, storax family, styrax family","11","10760","0.690475362377634",""
"8803","subdirectory","noun","(computer science) a directory that is listed in another directory","","12","476258","0.714248924043112",""
"8804","subdivider","noun","someone who divides parts into smaller parts (especially a divider of land into building sites)","","10","403038","0.666635533050273",""
"8805","subgross","adjective","too small to be visible to the naked eye","","8","8927","0.619046932557855",""
"8806","subheading","noun","a heading of a subdivision of a text","subhead","10","3584338","0.666389761062314",""
"8807","subjoining","noun","the act of supplementing","subjunction, supplementation","10","31835","0.666664210414636",""
"8808","sublimated","adjective","passing or having passed from the solid to the gaseous state (or vice versa) without becoming liquid","sublimed","10","617715","0.66661894813434",""
"8809","subluxate","verb","sprain or dislocate slightly","","9","10119","0.642856364279173",""
"8810","subnormality","noun","lack of normal development of intellectual capacities","backwardness, mental retardation, retardation, slowness","12","135559","0.71427524481466",""
"8811","substantiative","adjective","serving to support or corroborate","collateral, confirmative, confirmatory, confirming, corroborative, corroboratory, substantiating, validating, validatory, verificatory, verifying","14","6840","0.761904236646614",""
"8812","substitution","noun","an event in which one thing is substituted for another","permutation, replacement, switch, transposition","12","25727382","0.712298143247934",""
"8813","subsystem","noun","a system that is part of some larger system","","9","6505067","0.642354595731204",""
"8814","subunit","noun","a monetary unit that is valued at a fraction (usually one hundredth) of the basic monetary unit","fractional monetary unit","7","4822439","0.594865539885506",""
"8815","sudation","noun","the process of the sweat glands of the skin secreting a salty fluid","diaphoresis, hidrosis, perspiration, sweating","8","4720","0.619047257570508",""
"8816","sudoku","noun","a number puzzle in which the numbers 1 through 9 must be placed into a grid of cells so that each row or column contains only one of each number","","6","84902","0.571422015474505",""
"8817","sudsy","adjective","resembling lather or covered with lather","lathery","5","97480","0.547611519948996",""
"8818","suffusion","noun","the process of permeating or infusing something with a substance","permeation, pervasion","9","220958","0.642840075868722",""
"8819","suitably","adverb","in accordance with what is appropriate or suitable for the circumstances","appropriately, befittingly, duly, fitly, fittingly, properly","8","5318299","0.618636755928409",""
"8820","sulamyd","noun","a topical sulfonamide (trade name Sulamyd) used to treat eye infections","sulfacetamide","7","11430","0.59523721537855",""
"8821","sulfamethoxazole","noun","a sulfonamide (trade name Gantanol) used to treat infections (especially infections of the urinary tract)","gantanol","16","557763","0.809480722595614",""
"8822","summarization","noun","the act of preparing a summary (or an instance thereof); stating briefly and succinctly","summarisation","13","768669","0.738035857580492",""
"8823","sunstruck","adjective","lighted by sunlight","sunlit","9","36857","0.642854298629466",""
"8824","superciliously","adverb","with a sneer; in an uncomplimentary sneering manner","sneeringly, snidely","14","91475","0.761897698152225",""
"8825","supererogatory","adjective","more than is needed, desired, or required","excess, extra, redundant, spare, superfluous, supernumerary, surplus","14","142319","0.761893770188513",""
"8826","superfund","noun","the federal government's program to locate and investigate and clean up the worst uncontrolled and abandoned toxic waste sites nationwide; administered by the Environmental Protection Agency","superfund program","9","4054474","0.642543916799097",""
"8827","supernaturally","adverb","in a supernatural manner","preternaturally","14","307002","0.761881047569366",""
"8828","supplanting","noun","act of taking the place of another especially using underhanded tactics","displacement","11","788916","0.690415245775281",""
"8829","supplier","noun","someone whose business is to supply a particular service or commodity","provider","8","17144053","0.6177231548629",""
"8830","supposable","adjective","capable of being inferred on slight grounds","presumable, surmisable","10","155873","0.666654627833351",""
"8831","suppositional","adjective","based primarily on surmise rather than adequate evidence","conjectural, divinatory, hypothetic, hypothetical, supposed, suppositious, supposititious","13","47527","0.738091569554509",""
"8832","suppressed","adjective","held in check with difficulty","smothered, stifled, strangled","10","27530187","0.664539819556603",""
"8836","suspenseful","adjective","(of a situation) characterized by or causing suspense","cliff-hanging, nail-biting, suspensive","11","308938","0.690452326574715",""
"8837","sussex","noun","a county in southern England on the English Channel; formerly an Anglo-Saxon kingdom that was captured by Wessex in the 9th century","","6","5105308","0.571034162973017",""
"8838","sustainability","noun","the property of being sustainable","","14","5902252","0.761448785376038",""
"8839","svr","noun","Russia's intelligence service responsible for foreign operations, intelligence-gathering and analysis, and the exchange of intelligence information; collaborates with other countries to oppose proliferation of weapons of mass destruction, terrorism and organized crime","foreign intelligence service, sluzhba vneshney razvedki","3","285505","0.499977946419775",""
"8840","swainsona","noun","a genus of Australian herbs and subshrubs: darling peas","genus swainsona","9","8200","0.642856512531914",""
"8841","swearer","noun","someone who takes a solemn oath","","7","132319","0.59522787607391",""
"8842","swearing","noun","profane or obscene expression usually of surprise or anger","curse, curse word, cuss, expletive, oath, swearword","8","4161392","0.618726133017421",""
"8843","sweden","noun","a Scandinavian kingdom in the eastern part of the Scandinavian Peninsula","kingdom of sweden, sverige","6","32512011","0.56891685247739",""
"8844","swivet","noun","a panic or extreme discomposure","","6","7657","0.57142798305292",""
"8845","swordlike","adjective","shaped like a sword blade","bladelike, ensiform, sword-shaped","9","28644","0.642854933126476",""
"8846","sydenham","noun","English physician (1624-1689)","english hippocrates, thomas sydenham","8","801429","0.618985707652313",""
"8847","sylphlike","adjective","(of a woman or girl) slender and graceful like a sylph","sylphic","9","15908","0.642855917048784",""
"8848","sylviidae","noun","in some classifications considered a subfamily (Sylviinae) of the family Muscicapidae: Old World (true) warblers; American kinglets and gnatcatchers","family sylviidae","9","20453","0.642855565923871",""
"8849","symons","noun","English poet (1865-1945)","arthur symons","6","1327280","0.571326035305751",""
"8850","sympathiser","noun","a person who commiserates with someone who has had misfortune","comforter, sympathizer","11","33114","0.690473635414751",""
"8851","symphysion","noun","the most forward point of the alveolar process of the mandible","","10","1591","0.666666546921097",""
"8852","symphytum","noun","comfrey","genus symphytum","9","41882","0.642853910422054",""
"8853","synagrops","noun","a genus of Serranidae","genus synagrops","9","1771","0.642857009205636",""
"8854","syncategorem","noun","a syncategorematic expression; a word that cannot be used alone as a term in a logical proposition","syncategoreme","12","145","0.714285706251173",""
"8855","synchronised","adjective","operating in unison","synchronized","12","110778","0.714277159275929",""
"8856","synchytriaceae","noun","a fungus family of order Chytridiales","family synchytriaceae","14","2209","0.761904594415475",""
"8857","synchytrium","noun","simple parasitic fungi including pond scum parasites","genus synchytrium","11","33502","0.690473605439731",""
"8858","syngonium","noun","epiphytic or terrestrial climbing shrubs of Central and South America; used as ornamental houseplants for their velvety foliage","genus syngonium","9","13459","0.642856106246784",""
"8859","synonymist","noun","a student of synonyms","","10","1062","0.666666587789101",""
"8860","synoptical","adjective","presenting or taking the same point of view; used especially with regard to the first three gospels of the New Testament","synoptic","10","185748","0.666652319834061",""
"8861","synovium","noun","a thin membrane in synovial (freely moving) joints that lines the joint capsule and secretes synovial fluid","synovial membrane","8","248587","0.619028417575102",""
"8862","systematiser","noun","an organizer who puts things in order","orderer, systematist, systematizer, systemiser, systemizer","12","2507","0.714285523774375",""
"8863","tabanidae","noun","horseflies","family tabanidae","9","111425","0.642848537863239",""
"8864","tabernaemontana","noun","evergreen tropical trees and shrubs with milky sap","genus tabernaemontana","15","20353","0.785712716506534",""
"8865","tablefork","noun","a fork for eating at a dining table","","9","150","0.642857134436325",""
"8866","tachinidae","noun","parasites on other insects","family tachinidae","10","72350","0.666661080419951",""
"8867","taciturnly","adverb","without speaking","mutely, silently, wordlessly","10","2919","0.666666444326183",""
"8868","takakkaw","noun","a waterfall in southeastern British Columbia; the highest waterfall in Canada (1250 feet high)","","8","4597","0.619047267072899",""
"8869","tala","noun","the basic unit of money in Western Samoa","","4","223025","0.523792297134591",""
"8870","talentless","adjective","devoid of talent; not gifted","untalented","10","33892","0.666664051500677",""
"8871","taliban","noun","a fundamentalist Islamic militia; in 1995 the Taliban militia took over Afghanistan and in 1996 took Kabul and set up an Islamic government","taleban","7","2372134","0.5950548387039",""
"8872","taloned","adjective","(of predatory animals) armed with claws or talons","clawed","7","49430","0.595234279680709",""
"8873","tambocor","noun","oral antiarrhythmic medication (trade name Tambocor) used as a last resort in treating arrhythmias; increases the risk of sudden death in heart attack patients","flecainide","8","22686","0.619045869603471",""
"8874","tampax","noun","tampon used to absorb menstrual flow","","6","142016","0.57141760312065",""
"8875","tandearil","noun","an anti-inflammatory drug (trade name Tandearil) used to treat arthritis and bursitis","oxyphenbutazone","9","13117","0.642856132668065",""
"8876","tange","noun","Japanese architect (born in 1913)","kenzo tange","5","129480","0.547609047782393",""
"8877","tanglebush","noun","spiny branching deciduous shrub of southwestern United States having clusters of insignificant yellow-white flowers appearing before leaves followed by attractive black berrylike fruits","desert olive, forestiera neomexicana","10","126","0.666666660099974",""
"8878","tannish","adjective","of a color resembling tan","","7","55205","0.595233833531892",""
"8879","tantalising","adjective","arousing desire or expectation for something unattainable or mockingly out of reach","tantalizing","11","78047","0.690470164106564",""
"8880","tapered","adjective","becoming gradually narrower","narrowing, tapering","7","5715522","0.594796544574053",""
"8881","taracahitian","noun","a member of a group of peoples of Mexico","","12","2335","0.714285537062271",""
"8882","tarkovsky","noun","Russian filmmaker (1932-1986)","andrei arsenevich tarkovsky, andrei tarkovsky","9","75847","0.64285128644897",""
"8883","tarsiidae","noun","coextensive with the genus Tarsius: tarsiers","family tarsiidae","9","6344","0.642856655917577",""
"8884","tarwood","noun","New Zealand shrub","dacrydium bidwilli, halocarpus bidwilli, new zealand mountain pine, tar-wood","7","2081","0.595237937637474",""
"8885","tastebud","noun","an oval sensory end organ on the surface of the tongue","gustatory organ, taste bud","8","3144","0.619047379324714",""
"8886","tati","noun","French filmmaker (1908-1982)","jacques tati, jacques tatischeff","4","181164","0.523795531114784",""
"8887","tattily","adverb","in a cheap manner","cheaply, inexpensively","7","357","0.59523807082545",""
"8888","tauten","verb","make taut or tauter","firm","6","18156","0.571427171950508",""
"8889","taxonomist","noun","a biologist who specializes in the classification of organisms into groups on the basis of their structure and origin and behavior","systematist, taxonomer","10","146123","0.666655381071613",""
"8890","taxpaying","adjective","not exempt from paying taxes","","9","643441","0.642807436857378",""
"8891","tazicef","noun","a parenteral cephalosporin (trade names Fortaz and Tazicef) used to treat moderate infections","ceftazidime, fortaz","7","4848","0.595237723872318",""
"8892","tegu","noun","a city in southeastern South Korea","taegu","4","18679","0.523808083926988",""
"8893","telepathize","verb","communicate nonverbally by telepathy","telepathise","11","655","0.690476143041494",""
"8894","teleprocessing","noun","data processing in which some of the functions are performed in different places and connected by transmission facilities","distributed data processing, remote-access data processing","14","208466","0.761888659988379",""
"8895","tellus","noun","(Roman mythology) goddess of the earth; protector of marriage and fertility; identified with Greek Gaea","","6","465595","0.571392604958235",""
"8896","temporizer","noun","someone who temporizes; someone who tries to gain time or who waits for a favorable time","temporiser","10","9258","0.66666595460543",""
"8897","tempter","noun","a person who tempts others","","7","667713","0.595186514099961",""
"8898","teras","noun","(medicine) a grossly malformed and usually nonviable fetus","monster","5","373727","0.547590178430008",""
"8899","teredinid","noun","wormlike marine bivalve that bores into wooden piers and ships by means of drill-like shells","shipworm","9","2899","0.642856922061763",""
"8900","terminative","adjective","coming to an end","","11","23517","0.690474376832966",""
"8901","terrorisation","noun","the act of inspiring with fear","frightening, terrorization","13","3054","0.738095005325301",""
"8902","testing","noun","the act of giving students or candidates a test (as by questions) to determine what they know or have learned","examination","7","152295601","0.583472470324172",""
"8903","tet","noun","the New Year in Vietnam; observed for three days after the first full moon after January 20th","","3","1632359","0.499873894936082",""
"8904","tetraclinis","noun","sandarac tree","genus tetraclinis","11","3555","0.690475919001395",""
"8905","tetrahydrocannabinol","noun","psychoactive substance present in marijuana","thc","20","249046","0.904742667829248",""
"8906","tetraonidae","noun","grouse","family tetraonidae","11","17939","0.690474807762507",""
"8907","tewkesbury","noun","the final battle of the War of the Roses in 1471 in which Edward IV defeated the Lancastrians","battle of tewkesbury","10","187061","0.666652218397975",""
"8908","thalassaemia","noun","an inherited form of anemia caused by faulty synthesis of hemoglobin","mediterranean anaemia, mediterranean anemia, thalassemia","12","78136","0.714279681040374",""
"8909","thalassoma","noun","a genus of Labridae","genus thalassoma","10","23808","0.666664830542177",""
"8910","thamnophilus","noun","a genus of Formicariidae","genus thamnophilus","12","15528","0.714284517834334",""
"8911","thaumaturge","noun","one who practices magic or sorcery","magician, necromancer, sorcerer, thaumaturgist, wizard","11","24646","0.690474289611838",""
"8912","thaumaturgist","noun","one who practices magic or sorcery","magician, necromancer, sorcerer, thaumaturge, wizard","13","13351","0.738094209828442",""
"8913","thd","noun","a doctor's degree in theology","doctor of theology","3","413047","0.499968093136246",""
"8914","theistical","adjective","of or relating to theism","theist, theistic","10","7158","0.666666116841363",""
"8915","theobid","noun","a colorless crystalline alkaloid derived from tea leaves or made synthetically; used in medicine as a bronchial dilator","elixophyllin, slo-bid, theophylline","7","3763","0.595237807694217",""
"8916","theorization","noun","the production or use of theories","theorisation","12","178292","0.714271943467927",""
"8917","therapeutical","adjective","relating to or involved in therapy","therapeutic","13","405813","0.738063890095647",""
"8918","thermopsis","noun","genus of American and Asiatic showy rhizomatous herbs: bush peas","genus thermopsis","10","22557","0.666664927188441",""
"8919","thiazide","noun","any of a group of drugs commonly used as diuretics in the treatment of hypertension; they block the reabsorption of sodium in the kidneys","","8","577846","0.619002980603114",""
"8920","thibet","noun","an autonomous region of the Peoples Republic of China; located in the Himalayas","sitsang, tibet, xizang","6","405693","0.571397232699605",""
"8921","thickened","adjective","having calluses; having skin made tough and thick through wear","callous, calloused","9","6931950","0.642321616796951",""
"8922","thirstily","adverb","with eagerness; in an eager manner","eagerly","9","84888","0.64285058798465",""
"8923","thriving","adjective","very lively and profitable","booming, flourishing, palmy, prospering, prosperous, roaring","8","4923096","0.618667287417724",""
"8924","thrombasthenia","noun","a rare autosomal recessive disease in which the platelets do not produce clots in the normal way and hemorrhage results","","14","51411","0.761900793304812",""
"8925","thromboembolism","noun","occlusion of a blood vessel by an embolus that has broken away from a thrombus","","15","772101","0.785654640059671",""
"8926","thumbed","adjective","(of pages) worn or soiled by thumb and fingers by frequent handling or turning","","7","669641","0.595186365151924",""
"8927","thyroidal","adjective","of or relating to the thyroid gland","thyroid","9","195973","0.642842006090052",""
"8928","tigon","noun","offspring of a male tiger and a female lion","tiglon","5","12377","0.547618094598822",""
"8929","timeline","noun","a sequence of related events arranged in chronological order and displayed along a line (usually drawn left to right or top to bottom)","","8","2838276","0.618828350617025",""
"8930","tinselly","adjective","glittering with gold or silver","clinquant, tinseled","8","10901","0.619046780056078",""
"8931","tippytoe","verb","walk on one's toes","tip, tiptoe","8","4687","0.61904726011993",""
"8932","titivation","noun","sprucing up; making decorative additions to","tittivation","10","2182","0.66666650126327",""
"8933","toastrack","noun","a rack for holding slices of toast","","9","1240","0.64285705022815",""
"8934","tobago","noun","island in West Indies","","6","2519980","0.571233893021138",""
"8935","togged","adjective","dressed especially in smart clothes","","6","32635","0.571426053372376",""
"8936","toilsomeness","noun","the quality of requiring extended effort","laboriousness, operoseness","12","3075","0.714285479893418",""
"8937","tonguelike","adjective","resembling a tongue in form or function","","10","33075","0.66666411461818",""
"8938","tonsilla","noun","either of two masses of lymphatic tissue one on each side of the oral pharynx","faucial tonsil, palatine tonsil, tonsil","8","8937","0.619046931785303",""
"8939","toponomy","noun","the branch of lexicology that studies the place names of a region or a language","toponymy","8","7104","0.619047073394097",""
"8940","torreon","noun","a city in northern Mexico to the west of Monterrey","","7","209084","0.595221945577994",""
"8941","totalise","verb","make into a total","totalize","8","2416","0.619047435566504",""
"8942","totipotency","noun","the ability of a cell to give rise to unlike cells and so to develop a new organism or part","totipotence","11","26691","0.690474131624941",""
"8943","totterer","noun","someone who walks unsteadily as if about to fall","reeler, staggerer","8","1029","0.619047542719475",""
"8944","trablous","noun","a port city and commercial center in northwestern Lebanon on the Mediterranean Sea","tarabulus, tarabulus ash-sham, tripoli","8","253","0.619047602669515",""
"8945","tragulidae","noun","chevrotains","family tragulidae","10","7519","0.666666088952234",""
"8946","tragulus","noun","type genus of the Tragulidae","genus tragulus","8","21244","0.619045981005479",""
"8947","trailhead","noun","the beginning of a trail","trail head","9","1121024","0.642770541084164",""
"8948","trainbearer","noun","one who holds up the train of a gown or robe on a ceremonial occasion","","11","4268","0.690475863918433",""
"8949","tranquillising","adjective","tending to soothe or tranquilize","ataractic, ataraxic, sedative, tranquilising, tranquilizing, tranquillizing","14","13864","0.761903694006045",""
"8950","transdermic","adjective","through the unbroken skin; refers to medications applied directly to the skin (creams or ointments) or in time-release forms (skin patches)","percutaneous, transcutaneous, transdermal","11","451","0.690476158801556",""
"8951","transistorised","adjective","(of an electronic device) equipped with transistors","transistorized","14","8756","0.761904088625639",""
"8952","transplacental","adjective","occurring through or by way of the placenta","","14","299550","0.761881623275163",""
"8953","transposable","adjective","capable of changing sequence","permutable","12","281791","0.714263947631325",""
"8954","travelable","adjective","capable of being traversed","traversable","10","13766","0.66666560633896",""
"8955","traverser","noun","someone who moves or passes across","","9","97261","0.642849632105982",""
"8956","treasured","adjective","characterized by feeling or showing fond affection for","cherished, precious, wanted","9","2497222","0.642664222623696",""
"8957","treelike","adjective","resembling a tree in form and branching structure","arboreal, arboreous, arborescent, arboresque, arboriform, dendriform, dendroid, dendroidal, tree-shaped","8","120335","0.619038325709826",""
"8958","trembling","noun","a shaky motion","palpitation, quiver, quivering, shakiness, shaking, vibration","9","11993175","0.641930610815195",""
"8959","tremellales","noun","fungi varying from gelatinous to waxy or even horny in texture; most are saprophytic","order tremellales","11","7115","0.690475643972861",""
"8960","trespassing","adjective","gradually intrusive without right or permission","encroaching, invasive","11","1898560","0.690329519999087",""
"8961","triaenodon","noun","a genus of Triakidae","genus triaenodon","10","3932","0.666666366066659",""
"8962","triavil","noun","tranquilizer and antidepressant (trade name Triavil) sometimes used as an antiemetic for adults","perphenazine","7","45536","0.595234580512482",""
"8963","tribolium","noun","flour beetles","genus tribolium","9","220362","0.642840121912825",""
"8964","tribologist","noun","a specialist in tribology","","11","2960","0.690475964968243",""
"8965","tribromomethane","noun","colorless liquid haloform CHBr3","bromoform","15","8664","0.785713619542641",""
"8966","trichosurus","noun","a genus of Phalangeridae","genus trichosurus","11","25896","0.69047419304283",""
"8967","trichromacy","noun","the normal ability to see colors","chromatic vision, color vision","11","14098","0.690475104499755",""
"8968","tricker","noun","someone who plays practical jokes on others","cut-up, hoaxer, practical joker, prankster, trickster","7","58081","0.595233611345919",""
"8969","trickiness","noun","the quality of being a slippery rascal","rascality, shiftiness, slipperiness","10","35930","0.666663894054566",""
"8970","trifler","noun","one who behaves lightly or not seriously","","7","103056","0.595230136793013",""
"8971","triggerman","noun","a professional killer who uses a gun","gun, gun for hire, gunman, gunslinger, hired gun, hit man, hitman, shooter, torpedo","10","32647","0.666664147683408",""
"8972","trilisa","noun","genus of herbs of southern United States","genus trilisa","7","4430","0.595237756164995",""
"8973","triplochiton","noun","small genus of tropical African trees with maplelike leaves","genus triplochiton","12","6257","0.714285234067352",""
"8974","trogium","noun","a genus of Psocidae","genus trogium","7","975","0.595238023081732",""
"8975","tropaeolaceae","noun","coextensive with the genus Tropaeolum","family tropaeolaceae, nasturtium family","13","6612","0.738094730451277",""
"8976","troponym","noun","a word that denotes a manner of doing something","manner name","8","238","0.619047603828343",""
"8977","trotsky","noun","Russian revolutionary and Communist theorist who helped Lenin and built up the army; he was ousted from the Communist Party by Stalin and eventually assassinated in Mexico (1879-1940)","leon trotsky, lev davidovich bronstein","7","2416868","0.595051382769499",""
"8978","trustiness","noun","the trait of deserving trust and confidence","trustworthiness","10","5206","0.666666267643526",""
"8979","tsaritsa","noun","the wife or widow of a czar","czarina, czaritza, tsarina, tzarina","8","73014","0.619041981503446",""
"8980","tsine","noun","wild ox of the Malay Archipelago","banteng, banting, bos banteng","5","4670","0.547618690004697",""
"8981","tsk","verb","utter `tsk,' `tut,' or `tut-tut,' as in disapproval","tut, tut-tut","3","385965","0.499970185361745",""
"8982","tubeless","noun","pneumatic tire not needing an inner tube to be airtight","tubeless tire","8","192388","0.619032759240443",""
"8983","tuberculariaceae","noun","large family of mainly saprophytic imperfect fungi","family tuberculariaceae","16","3897","0.809523511627734",""
"8984","tubful","noun","the amount that a tub will hold","tub","6","24777","0.571426660443787",""
"8985","tues","noun","the third day of the week; the second working day","tuesday","4","2070594","0.523649562810251",""
"8986","tugela","noun","a major waterfall in southern Africa; has more than one leap","tugela falls","6","75207","0.571422764463731",""
"8987","tuileries","noun","palace and royal residence built for Catherine de Medicis in 1564 and burned down in 1871; all that remains today are the formal gardens","tuileries palace","9","1031620","0.642777448008632",""
"8988","tumesce","verb","expand abnormally","intumesce, swell, swell up, tumefy","7","745","0.59523804085043",""
"8989","tunga","noun","a genus of Siphonaptera","genus tunga","5","45640","0.547615524858893",""
"8990","tunguz","noun","the Tungusic language of the Evenki in eastern Siberia","evenki, ewenki, tungus","6","6421","0.571428078540355",""
"8991","turbulency","noun","unstable flow of a liquid or gas","turbulence","10","18357","0.666665251660307",""
"8992","twat","noun","a man who is a stupid incompetent fool","bozo, cuckoo, fathead, goof, goofball, goose, jackass, zany","4","74520","0.52380376991901",""
"8993","twisting","noun","the act of distorting something so it seems to mean something it was not intended to mean","distortion, overrefinement, straining, torture","8","6862994","0.618517420197437",""
"8994","tympani","noun","a large hemispherical brass or copper percussion instrument with a drumhead that can be tuned by adjusting the tension on it","kettle, kettledrum, timpani, tympanum","7","958554","0.595164045118491",""
"8995","tyranni","noun","New World flycatchers; antbirds; oven birds; woodhewers","suborder tyranni","7","26402","0.595236058713601",""
"8996","tyrol","noun","a picturesque mountainous province of western Austria and northern Italy","tirol","5","1092105","0.547534679989381",""
"8997","tyson","noun","United States prizefighter who was world heavyweight champion (born in 1966)","michael gerald tyson, mike tyson","5","3233086","0.547369278060435",""
"8998","ugli","noun","large sweet juicy hybrid between tangerine and grapefruit having a thick wrinkled skin","tangelo, ugli fruit","4","16657","0.523808240137015",""
"8999","ukranian","noun","a native or inhabitant of the Ukraine","","8","146212","0.619036326576852",""
"9000","ulcerated","adjective","having an ulcer or canker","cankerous, ulcerous","9","1118795","0.642770713286018",""
"9001","ulitis","noun","inflammation of the gums","","6","3266","0.571428322280531",""
"9002","ultracentrifugation","noun","centrifugation at very high speeds","","19","321951","0.880927511728905",""
"9003","ultrasuede","noun","a synthetic suede cloth","","10","25623","0.666664690323978",""
"9004","umpirage","noun","the act of umpiring","officiating, officiation, refereeing","8","35207","0.619044902291033",""
"9005","unaccepted","adjective","not conforming to standard usage","unacceptable","10","267792","0.666645981507911",""
"9006","unalarming","adjective","not alarming; assuaging alarm","","10","8905","0.666665981876518",""
"9007","unalterably","adverb","in an unalterable and unchangeable manner","immutably, unassailably, unchangeably","11","600933","0.690429768440737",""
"9008","unambiguously","adverb","so as to be unique","uniquely","13","1814375","0.737955071347681",""
"9009","unappealing","adjective","(of characters in literature or drama) tending to evoke antipathetic feelings","unlikable, unlikeable, unsympathetic","11","377366","0.690447040155455",""
"9010","unattired","adjective","having removed clothing","unappareled, unclad, undressed, ungarbed, ungarmented","9","3035","0.642856911555055",""
"9011","unavoidability","noun","the quality of being impossible to avoid or evade","ineluctability","14","33036","0.761902212869228",""
"9012","unavoidably","adverb","by necessity","ineluctably, inescapably, inevitably","11","1991932","0.69032230652596",""
"9013","unawed","adjective","not awed","","6","81373","0.571422288108129",""
"9014","unbelted","adjective","lacking a belt","beltless","8","76273","0.619041729728729",""
"9015","unbigoted","adjective","not opinionated","","9","6233","0.642856664492905",""
"9016","unblended","adjective","not blended or mixed together","","9","66609","0.642852000132567",""
